YearsExperience,Salary
6.3,69903.67
4.52,49562.4
2.94,29277.96
3.97,34628.69
6.2,65477.14
7.4,62018.22
3.09,36565.39
5.71,50264.78
2.67,30408.89
4.3,42739.29
5.61,55143.55
4.2,40918.89
6.88,73663.56
2.84,25808.92
7.23,80370.08
4.93,45235.02
2.06,22641.86
3.32,35379.22
6.63,67360.52
4.98,49372.22
2.87,30793.77
3.34,37551.81
4.42,42886.28
4.75,44553.71
5.98,57471.77
6.9,77320.12
5.47,65161.39
4.03,40305.71
5.14,55557.0
7.11,62750.86
5.4,56702.34
2.31,30551.53
5.56,59904.61
1.74,22636.03
4.91,49655.0
8.41,81190.57
3.53,38773.53
2.92,30702.46
5.64,57919.13
5.8,66385.76
4.63,46509.67
2.35,30082.78
2.63,27539.32
7.24,68815.34
6.56,68387.8
5.44,58649.01
3.95,37746.08
7.29,72591.42
3.83,40052.46
7.62,72725.13
6.72,69423.14
5.16,47799.26
4.59,43547.09
-0.79,-16291.43
5.47,53238.17
7.1,62535.04
6.08,62003.36
5.64,61632.48
6.45,59930.75
6.27,63054.99
6.03,65378.01
6.39,58691.08
3.72,29152.19
6.71,66288.99
6.3,55324.33
7.64,68244.65
4.81,50929.71
7.21,74926.21
6.51,70372.43
5.23,62051.22
3.87,40147.23
7.07,67964.8
6.0,56261.2
6.04,53710.73
9.86,92836.27
7.51,66900.57
3.29,35673.14
3.12,36564.72
6.13,64232.76
4.36,47964.12
5.59,64315.72
0.97,11675.09
4.89,55233.76
4.49,42639.16
4.54,46660.46
4.16,51339.95
7.96,84315.84
4.23,44882.61
3.73,36952.47
2.55,20909.98
6.08,59818.94
4.6,42145.61
3.89,40515.58
6.84,79487.27
5.82,56919.15
8.48,80391.24
3.5,39032.11
3.78,33027.66
5.31,54867.69
2.52,30390.09
7.46,71760.96
4.66,41917.32
2.99,32140.64
1.08,9491.99
3.11,31494.47
1.92,11116.72
5.11,53663.79
5.59,59927.77
9.31,85270.03
4.06,42547.71
7.16,73612.82
6.49,71467.97
3.19,30454.25
1.4,3411.87
5.36,57241.98
6.83,67713.89
5.43,48848.99
5.78,66792.86
8.18,80270.7
2.19,29745.99
6.0,65907.43
5.32,48486.59
6.41,62019.19
7.28,69839.52
7.73,72183.03
2.29,20191.65
1.58,19876.58
4.98,48504.41
3.75,39115.38
7.93,81403.73
2.85,28026.01
7.27,72164.04
5.72,57435.85
7.08,79948.44
8.78,88672.01
5.06,54360.1
5.93,66044.53
7.74,72838.06
6.93,70188.99
6.44,71738.13
3.03,36818.26
7.64,79682.09
5.3,55881.03
3.98,35842.16
4.59,43544.11
6.51,72229.8
1.6,19474.08
6.76,64731.57
5.74,69470.95
3.97,31936.06
3.68,40970.28
8.29,83170.19
2.51,25293.53
4.59,51177.35
1.74,17157.43
0.78,3156.03
7.06,66291.3
3.55,37309.19
7.89,73495.34
4.19,38969.7
3.82,38254.51
5.57,52121.97
8.11,76421.94
6.08,67262.67
4.07,40258.26
5.59,50695.62
4.61,42049.21
7.57,82610.15
5.71,56565.21
6.9,59376.96
4.69,39428.61
0.9,13845.31
3.08,33488.08
3.76,30683.9
4.01,41887.3
6.57,56262.12
6.83,67200.06
4.65,48641.06
3.95,50145.21
5.9,51143.53
8.28,93118.53
6.17,66433.23
4.1,42969.93
4.75,49425.91
6.89,69372.26
6.82,69804.41
5.99,47537.81
1.26,11768.38
4.06,37675.24
4.61,45215.55
7.4,73179.04
5.99,52990.39
4.99,49410.86
3.31,30810.13
2.82,27921.15
6.04,69186.9
7.03,61858.36
6.38,58734.87
6.94,69520.14
6.95,71015.3
2.92,32780.92
6.91,66930.25
5.27,57532.37
6.16,63216.13
5.96,50992.82
7.29,68526.0
7.76,67120.32
4.75,46070.62
0.57,7810.09
5.2,55167.12
5.71,55128.96
6.09,55201.72
8.04,90434.29
6.17,60485.28
8.42,80408.95
7.97,78385.12
1.99,20325.4
4.29,44018.0
2.91,25559.5
3.34,40320.77
5.91,62101.18
2.38,25040.48
1.11,4774.99
2.61,24582.88
5.06,46582.97
4.94,46880.33
1.39,15308.52
3.87,37914.21
5.98,50858.4
4.12,48182.3
3.75,41486.61
6.56,69477.77
7.56,90325.39
3.04,36904.24
6.84,61898.57
7.36,70747.97
5.65,54631.83
-0.12,1440.1
5.3,50924.35
4.35,37720.98
6.04,61932.16
7.38,80082.63
2.56,28490.04
2.82,31266.48
3.29,33806.18
3.21,35140.92
8.46,85369.69
6.36,54543.13
6.97,72055.49
7.6,81763.43
6.9,58889.45
4.52,45541.15
3.98,42507.18
7.28,74711.17
3.06,25444.28
3.12,29343.18
6.25,54038.94
2.42,27640.24
1.47,20270.19
4.21,50619.5
5.35,56965.05
4.72,41042.69
2.8,29846.09
3.08,35915.33
1.88,26731.23
3.67,28981.51
1.68,21723.28
5.83,57996.04
5.3,53136.51
4.88,42686.88
5.85,59304.75
4.32,45964.04
6.61,63979.81
6.94,70787.87
5.09,49865.54
5.37,57443.94
5.98,57142.19
2.14,11988.55
1.96,14998.14
4.87,41168.21
3.76,42651.83
5.94,59620.24
6.76,67579.36
5.26,53018.21
5.43,59968.42
5.88,50749.18
5.61,55118.16
6.3,47458.99
1.33,10232.76
2.24,24877.74
6.68,61700.74
1.97,19016.22
3.69,41966.56
4.2,52172.78
4.74,47521.7
1.55,20308.77
5.09,49505.8
5.7,59514.92
6.78,70094.95
3.31,40013.55
5.2,58868.96
6.07,66970.85
3.01,30094.71
8.29,92040.69
4.62,51989.49
2.83,27157.87
2.79,25584.62
6.59,67530.58
5.86,58696.01
4.44,41922.04
4.75,41461.81
5.15,59624.29
5.62,61896.08
5.44,53487.31
0.94,12591.08
2.86,27530.55
5.83,63139.73
5.84,64614.7
6.5,60716.46
6.35,64462.57
7.63,74327.19
1.62,15498.09
5.45,53030.01
6.63,51963.57
7.81,77792.62
3.25,38538.88
11.76,116432.06
4.72,44771.86
6.27,65450.82
2.65,27750.0
7.82,78169.21
4.97,44276.25
4.8,48224.45
5.72,60057.26
2.9,29502.36
3.53,39800.8
2.21,16739.4
3.97,28657.45
8.0,82479.08
4.48,43844.01
5.95,57012.18
6.51,62914.54
4.76,51330.4
5.69,56997.16
4.82,50661.55
6.68,68017.24
2.93,22639.66
6.09,55127.56
5.73,54704.24
1.81,16233.44
7.32,82723.72
3.27,40988.89
6.68,67309.39
1.68,16596.44
5.28,50176.9
6.77,60417.41
3.32,38460.22
7.13,69741.51
3.85,35468.15
6.54,67474.6
6.0,51575.71
2.18,22959.66
8.07,80244.87
7.61,74408.64
6.12,62016.1
2.7,23838.13
4.76,50774.28
6.83,70716.14
3.24,31781.25
3.02,24766.04
4.66,45997.33
5.0,50935.13
5.2,45018.37
7.45,83465.81
4.81,42746.41
5.0,55395.16
5.94,55428.93
3.6,41249.0
3.73,34308.4
5.34,50091.86
9.19,80850.38
6.43,59478.55
7.15,68818.58
7.51,67660.19
2.57,32251.93
4.13,31685.78
4.96,47540.55
1.51,11485.05
3.67,37152.48
5.86,59039.13
3.88,43681.17
5.02,58734.48
5.55,59129.44
5.77,56036.14
3.63,44952.06
3.63,41453.7
3.37,30987.08
4.93,42331.12
6.05,60253.33
5.25,59959.27
4.58,40753.89
2.91,18028.57
7.73,84453.43
5.53,47109.62
7.96,73029.18
5.92,53637.59
3.81,49244.95
6.85,72654.16
7.44,75392.08
3.53,31797.81
6.4,61161.56
4.72,55853.81
1.38,4595.3
2.68,26837.73
6.91,65617.16
4.23,41360.44
1.44,9962.8
5.22,55273.89
3.82,38723.17
4.25,46022.32
5.49,56690.66
4.54,44953.78
2.85,21058.87
5.46,48460.46
3.85,47390.57
5.03,43274.84
6.97,64588.94
5.64,57581.18
4.1,37964.07
8.04,75296.55
0.83,2999.14
3.02,38662.55
4.15,36540.22
5.53,56202.92
4.87,47247.52
5.32,59913.5
1.3,11803.04
3.6,33490.32
3.17,38257.03
3.39,40630.57
6.69,68581.06
6.9,69136.28
6.74,78261.2
2.77,30707.22
3.71,39256.65
4.13,35919.01
-0.36,-8099.87
-0.78,-3766.88
5.86,63188.3
4.72,44756.93
5.77,59657.24
4.48,46911.94
1.68,23784.21
6.87,73473.78
0.03,8194.57
3.38,41409.86
3.15,31376.99
7.11,76069.23
4.39,45663.73
4.24,41267.82
6.74,76983.62
5.89,58562.24
8.83,89841.39
3.64,40433.97
7.6,79397.02
5.99,49911.65
5.9,59417.05
6.58,69561.94
5.19,58176.19
3.09,22574.45
4.43,49609.24
7.02,67308.03
6.46,61800.2
3.65,37932.59
11.14,106400.33
7.42,70217.45
5.2,57146.59
7.68,73858.74
7.77,75061.93
4.07,35387.3
3.09,35365.94
3.94,37476.4
8.49,94143.48
7.97,75481.32
6.93,77472.66
6.75,67660.61
4.64,47237.69
9.95,96128.64
3.9,35748.98
5.82,53825.44
3.89,40456.34
4.08,41426.76
4.46,39856.46
5.88,58251.58
4.11,36400.0
3.11,38437.66
5.01,52020.56
6.07,53134.54
3.98,42692.94
4.52,52703.45
3.8,37626.73
-0.24,-9552.14
3.24,33667.54
6.12,65833.68
4.11,42250.61
4.9,55755.62
6.2,57456.66
5.21,58313.31
3.53,35046.21
1.82,25564.78
1.64,23391.8
6.86,69742.19
5.66,60594.36
8.86,92031.68
5.82,62359.5
3.71,32355.96
8.64,87356.04
8.29,83399.18
4.5,47696.89
6.32,59834.03
3.4,41448.21
6.29,64642.37
4.76,54977.2
7.32,80886.89
7.48,73510.68
4.44,38905.57
2.22,20813.44
7.06,74114.74
5.71,50836.79
3.38,30279.91
3.89,41249.8
2.08,17860.67
5.31,52084.73
6.13,61136.05
7.93,84724.85
3.08,33170.18
3.29,28015.83
2.19,21319.49
3.94,39661.08
4.88,47639.7
4.07,44500.51
6.59,70721.37
3.92,35342.51
5.11,55305.74
4.91,45940.01
3.94,34336.22
0.66,7101.89
0.87,13484.91
4.37,40803.42
4.32,37797.74
3.79,34989.88
3.79,40459.82
3.64,25101.11
4.88,43788.78
4.26,50052.63
3.77,38875.72
2.53,29620.31
5.56,60731.5
1.93,18448.84
4.16,47208.42
3.7,35429.77
6.92,76108.62
5.99,62658.14
7.14,76343.52
1.59,12875.75
5.42,55998.0
7.35,81302.66
7.47,86870.88
1.71,17227.31
2.75,25163.15
1.55,16328.84
0.14,-859.97
5.34,55973.69
5.33,49097.35
6.57,64542.16
5.26,49845.52
6.25,60088.69
5.6,50209.82
2.59,22552.42
5.26,52932.28
8.71,86169.9
2.18,29579.56
4.42,57294.9
5.43,56908.68
6.08,66818.21
4.98,42707.2
3.53,30065.5
0.97,11619.3
6.32,67121.6
4.43,46736.4
4.4,45695.93
3.98,39957.83
3.55,36090.32
6.26,57126.38
6.42,67241.83
2.65,26339.96
4.93,50512.78
9.27,86520.39
4.59,47715.96
4.01,47898.86
1.82,11471.2
4.56,49143.56
8.22,91649.93
6.03,63992.89
3.15,25795.73
7.89,73618.22
5.87,58816.1
5.37,56703.09
3.92,57109.35
2.7,31188.93
3.33,33474.09
3.72,33590.85
5.37,56418.97
3.35,34876.4
6.37,64649.52
4.6,50455.61
3.0,32176.52
2.92,32281.74
5.85,58731.92
6.44,65171.3
6.03,51957.97
4.14,42746.16
10.03,106869.31
2.98,28584.98
5.98,50340.01
2.72,32680.73
6.98,68502.47
1.97,23620.28
5.56,57553.18
2.97,32884.89
5.77,57076.5
5.06,42099.54
9.09,85103.57
6.21,64278.99
1.3,18319.34
4.64,48678.69
3.82,39323.75
8.83,85384.11
7.15,78302.38
3.04,35516.15
4.51,48349.16
4.97,55578.63
0.76,12048.87
6.18,65670.46
7.21,68356.03
7.49,73589.36
0.82,2273.53
4.81,59062.2
7.29,75955.72
1.58,23891.19
8.57,83313.21
4.77,55397.92
3.05,25231.96
3.0,36984.47
4.53,35556.89
5.72,52847.38
2.82,36310.08
5.68,62829.07
3.52,44778.86
6.57,60250.86
6.8,65932.89
4.94,43012.5
3.49,38497.59
2.9,19945.95
5.42,53626.56
3.89,38940.95
6.49,72156.31
5.4,58327.97
2.36,19386.36
2.3,14538.63
6.57,68610.52
8.57,83271.16
3.71,31980.46
5.05,53383.17
6.31,62373.25
4.44,45511.86
3.26,37976.03
6.41,64388.33
7.0,68586.4
2.76,16197.7
4.83,47930.57
3.26,39204.42
6.49,59746.42
5.71,64534.41
5.16,54166.08
6.44,70529.0
2.23,23032.1
4.7,50390.03
7.07,78599.44
1.37,6258.09
7.39,70808.51
4.87,52337.25
4.38,43326.82
5.98,63929.36
4.23,49183.67
6.28,63327.36
3.07,41893.28
7.3,69690.6
5.5,54484.18
9.39,94763.98
6.31,72586.0
3.63,34314.33
4.47,38098.21
3.33,39861.88
5.88,58518.07
5.05,50191.24
4.58,32593.57
2.21,20145.6
1.93,17948.93
3.72,43627.31
6.04,63936.66
4.49,53249.26
4.85,52264.32
8.59,85199.15
8.25,83966.39
5.33,57509.0
2.8,33656.81
6.1,60140.66
6.84,65567.62
3.97,44784.99
6.83,76528.5
6.71,71642.62
7.18,74031.44
6.29,58182.67
2.1,22448.18
3.46,30505.34
7.03,73178.58
6.62,68898.46
4.21,42840.69
4.14,39908.69
5.96,58522.06
4.04,42546.68
6.9,65325.09
5.38,49582.62
5.64,50476.15
7.23,72957.0
4.97,50859.21
1.58,17499.57
2.47,20232.17
7.29,80281.02
7.46,71035.65
4.56,45531.09
2.76,26627.19
6.9,60145.19
5.76,53977.6
9.07,85769.28
3.89,40829.59
0.55,7930.82
2.01,16989.47
5.98,59139.18
6.44,62221.02
6.91,64979.69
1.69,9262.69
2.44,22149.81
5.36,55923.88
2.26,19832.98
6.23,63874.72
6.78,72851.23
1.75,18446.73
4.15,39764.22
3.03,35880.13
5.8,57609.9
4.28,43905.64
4.29,37224.77
3.85,41282.04
6.59,71276.94
6.71,65355.42
6.57,60117.73
1.84,15801.33
6.77,63531.6
4.96,54255.15
8.35,81928.19
7.5,78513.47
2.62,32244.39
3.82,45990.16
4.72,39366.28
4.05,43034.7
7.78,79486.98
4.77,47320.9
2.84,30394.04
5.16,56419.25
5.71,51557.01
1.54,24834.34
3.29,25656.86
3.59,33657.29
1.53,10757.69
5.44,56085.08
7.48,80861.56
3.37,34537.16
3.49,35307.2
4.58,44767.97
9.08,93491.47
7.16,72105.13
-0.17,-263.21
7.63,75492.15
5.04,47957.27
6.91,74715.41
6.05,69143.49
0.86,14428.96
5.61,63492.99
9.48,92681.95
7.5,77457.27
5.3,54776.68
4.32,42564.12
1.86,15036.17
6.72,66308.96
4.19,40665.48
7.0,62197.0
5.81,56293.17
3.94,48275.81
4.93,58279.6
3.48,33115.95
6.14,59319.72
5.14,57695.8
4.89,48326.87
2.45,20858.91
6.01,52969.94
6.33,65246.65
4.96,59647.12
4.11,45470.11
3.33,30416.37
4.61,48704.1
3.63,26251.81
3.63,38215.23
2.58,29328.51
6.31,59478.58
8.42,80874.94
4.12,41977.67
2.61,21675.58
2.93,34287.02
1.71,20060.37
4.81,48968.81
4.54,47167.56
4.94,47347.12
9.91,99782.1
2.87,29679.4
7.52,78690.38
6.2,67257.08
1.77,16314.44
1.14,15913.21
2.63,33368.37
4.37,47385.74
4.19,34980.4
4.71,49090.65
6.68,66698.1
4.21,37389.0
6.27,68139.36
7.17,67515.07
3.77,45101.31
5.64,45112.91
8.98,89509.05
10.01,100249.37
3.73,25678.24
2.85,20153.15
4.23,50607.95
5.84,68316.18
8.81,89880.31
4.5,45858.92
8.74,86899.23
5.32,52451.79
5.53,58515.62
5.34,57226.52
2.89,27220.13
7.59,77460.51
7.33,76860.56
2.99,31857.38
4.1,39203.72
3.08,38720.85
5.23,57951.16
3.36,30238.3
3.24,32359.78
7.37,68996.95
3.02,21031.68
4.5,39953.68
3.6,44795.53
3.84,42814.05
6.17,60094.06
7.41,75294.28
2.48,23965.31
0.46,1025.9
3.0,36990.5
7.98,81903.7
5.46,56087.83
5.5,53376.98
3.74,37129.33
6.32,58923.2
0.98,962.92
8.04,80915.84
7.17,72129.55
3.63,29059.17
6.75,73656.85
9.91,99383.18
4.74,47675.28
8.2,84371.29
8.24,85142.85
6.75,62485.96
3.79,38088.79
6.4,67604.77
4.58,44842.96
4.83,44708.92
5.47,48299.03
8.07,83788.86
5.64,48324.74
2.78,29550.87
4.67,41852.57
4.29,33623.82
3.22,39734.83
5.68,62530.01
3.09,35042.09
5.96,57046.26
0.3,2800.62
7.19,78658.77
2.61,26818.82
4.61,41433.75
5.22,55218.27
2.13,23249.32
6.48,67070.81
5.64,59550.59
5.52,53886.66
6.25,63521.89
4.21,39087.63
5.6,49451.7
4.12,35893.05
6.19,60021.62
6.3,62066.93
5.13,52538.12
5.59,52159.04
5.25,51335.97
3.59,34866.93
4.41,50640.04
5.8,54438.07
7.41,81065.55
7.86,73319.72
6.12,48360.4
5.21,46501.03
6.49,60544.06
4.65,45926.2
9.49,91410.26
4.26,48328.21
3.44,39461.16
4.66,47985.13
2.6,18911.82
4.42,46174.17
6.06,60428.38
10.31,97320.52
6.02,54489.35
2.32,22625.33
5.06,42450.88
2.74,35900.45
5.99,64065.54
6.6,67130.19
6.86,68532.07
4.43,37664.35
4.89,44671.7
9.75,102918.68
6.24,55752.99
3.21,24640.18
6.52,66306.24
4.88,52857.91
3.44,36961.56
7.39,68671.56
-0.11,1221.65
8.74,89018.93
4.66,46504.75
4.44,44569.01
7.73,72992.15
4.76,49006.58
3.92,34472.35
8.56,87540.23
8.25,77942.78
3.03,34038.34
2.63,24268.54
3.86,24426.91
4.28,42312.82
5.98,62619.14
5.3,60499.26
4.16,41285.52
7.9,74726.78
5.51,58451.65
5.6,50314.49
2.78,20292.87
4.32,43429.25
5.9,57836.59
2.67,24975.68
5.47,54961.47
5.58,61271.19
3.96,40779.39
3.49,42073.65
4.22,40137.65
5.45,52483.97
2.96,31337.15
4.38,53313.93
4.03,35845.86
6.32,60185.7
6.47,63878.2
8.02,84540.71
6.74,72262.92
1.57,13263.81
6.35,54447.75
1.02,20126.52
5.03,60308.97
3.14,36496.98
2.73,24923.46
7.51,77290.59
3.57,32360.26
5.04,50531.64
3.91,51514.28
6.16,62759.62
6.89,71864.4
6.68,68085.11
7.11,70831.16
9.41,99892.28
6.26,60935.89
5.85,63145.55
2.79,27645.73
6.35,73351.19
4.77,51712.95
4.68,48202.6
4.82,50861.61
5.78,63745.67
5.87,53826.94
5.54,49328.99
5.03,52292.95
6.42,61645.73
6.85,67042.62
6.68,62057.88
3.89,35716.05
3.88,35438.71
3.5,34048.93
4.87,50736.92
5.73,68210.4
7.37,71232.23
4.2,45149.98
2.35,27211.39
6.0,65144.41
3.55,32000.73
8.05,79013.47
0.81,10056.01
4.82,45364.77
7.15,70622.11
6.13,58184.56
6.13,50592.16
4.12,45664.73
2.99,22648.52
4.82,49328.0
8.29,89872.85
4.54,48358.51
6.29,60273.73
6.52,59298.57
7.56,73572.04
4.89,41430.27
7.07,79066.06
6.44,65987.75
5.35,50379.07
4.6,42976.23
5.54,50550.05
4.83,50379.12
6.94,65712.21
5.93,61277.5
4.08,39357.29
6.72,62722.69
6.58,69576.41
3.71,43746.35
8.81,74769.86
2.42,18692.15
5.08,49355.93
5.54,54127.42
7.19,73680.67
6.75,66896.65
5.04,49938.4
11.23,105012.78
2.34,20449.6
1.72,13367.71
8.6,83658.91
7.92,86154.51
0.91,10566.84
2.17,26914.35
8.61,87540.88
6.47,52480.64
2.32,24660.52
5.32,48141.66
5.43,66831.63
3.74,39249.8
4.95,45868.16
6.35,53927.37
6.41,59730.68
3.18,41775.42
6.77,68402.21
3.95,36752.81
4.15,42051.68
0.92,12339.06
1.25,11698.88
3.29,31518.65
4.49,46211.92
4.76,46375.52
3.33,35703.29
4.13,39325.02
5.31,51651.22
5.45,45293.1
8.17,84538.28
3.41,34345.56
3.19,30304.49
6.73,64658.88
4.89,49081.8
5.37,55084.79
3.81,43586.52
4.79,48936.27
6.08,59029.69
0.01,-4501.1
7.19,66795.74
4.6,38964.9
3.99,37731.96
3.79,34323.91
5.09,55116.12
4.07,39238.38
5.11,56810.85
3.25,28187.3
6.93,69786.89
2.92,29132.05
3.5,41497.91
5.01,52654.73
6.0,58243.16
4.15,45830.19
6.85,65568.51
5.43,57193.46
2.29,29335.94
1.33,11026.95
3.35,32694.39
4.44,45704.04
0.79,6740.52
5.66,53117.86
4.35,40719.56
6.33,58535.46
6.54,65791.07
6.39,62600.31
2.66,20108.97
3.94,47411.3
4.21,43005.78
2.96,30199.64
6.41,64324.13
6.96,71491.3
1.67,9425.41
2.8,27335.52
3.32,24926.51
2.17,28006.55
4.8,48065.44
7.87,79396.15
5.33,59299.67
7.16,67871.7
2.32,20313.19
5.94,72355.49
7.03,60854.21
6.41,59586.3
1.64,19132.98
3.85,37257.22
4.69,50368.32
7.63,83427.59
8.26,86365.52
5.13,57623.48
3.66,33984.61
5.26,47568.87
5.5,50745.77
7.69,78731.64
1.81,23737.42
2.87,27886.95
10.19,101847.18
2.88,32278.37
4.29,49092.24
2.62,30946.14
5.62,53940.37
8.87,92714.16
3.15,25253.09
7.91,88530.36
6.76,71547.44
4.4,35328.28
4.77,45176.31
6.16,62609.76
6.75,77105.97
4.21,44000.95
5.22,54163.34
6.49,63259.18
6.27,58698.86
3.78,39037.2
6.67,66577.38
2.32,17718.15
6.86,70871.26
4.51,43117.53
1.74,19520.47
3.8,40370.44
6.66,72246.95
5.8,59188.63
4.16,45056.45
6.03,56397.86
5.34,57616.35
5.45,47608.12
9.97,98752.1
5.71,50289.68
6.48,67888.89
4.52,45039.99
4.67,46451.66
3.65,41434.76
7.43,71165.01
6.56,62645.01
4.2,43423.3
7.51,74283.65
3.55,35294.52
1.27,18924.36
4.54,43319.77
4.99,41908.78
5.78,56268.03
5.68,58021.06
4.26,48429.45
6.77,57201.0
5.59,51664.36
4.2,49500.38
3.73,42527.34
7.83,84617.45
8.46,85190.91
6.11,58381.03
4.76,48922.4
3.52,31272.72
7.08,79128.9
5.71,53412.95
1.26,9751.14
5.92,59668.51
3.48,36034.36
4.33,41388.92
8.37,82144.62
3.47,31316.17
5.16,45346.89
4.58,45548.36
3.74,36779.93
5.19,52980.0
0.76,8371.14
8.35,91243.03
4.89,51998.11
7.97,80355.78
5.29,58508.57
-0.01,2278.79
4.52,44850.62
6.99,76674.18
3.51,36901.29
3.87,36560.92
3.0,26330.01
4.89,44786.93
4.39,42436.69
7.98,80704.23
4.72,44872.71
6.73,65701.19
5.52,58250.04
0.23,-406.78
4.55,41177.65
9.82,103512.92
6.74,56199.27
4.97,47509.2
3.96,40122.37
2.17,28438.94
5.62,53979.35
2.91,31257.83
4.91,45202.39
4.24,45727.74
4.46,41868.34
7.29,76698.22
2.74,32945.17
6.3,68273.77
4.19,41994.83
3.45,30562.78
4.31,38700.79
6.93,63118.74
3.76,40435.35
2.81,26634.93
-0.55,-10862.97
2.6,19120.49
6.72,64967.44
7.28,72252.61
6.39,64602.11
2.71,32720.51
10.79,109608.72
6.49,62476.94
3.51,24526.37
8.99,87902.64
2.36,13651.35
1.93,20571.87
7.46,73004.79
3.44,33472.9
5.97,59524.98
4.7,45072.98
7.62,78412.97
4.11,36376.49
5.72,56035.51
2.32,16139.32
6.12,60175.22
3.59,43334.74
9.49,92015.95
4.67,47189.75
2.9,25297.8
2.29,27039.31
6.72,75447.47
5.95,60314.74
3.15,25589.99
3.86,40739.55
2.92,29648.22
7.23,66884.66
3.32,39246.35
5.08,53484.11
6.59,60334.95
7.02,70200.28
9.02,87880.35
4.31,49558.12
7.54,84959.79
2.19,22608.61
3.68,31793.77
3.81,36150.25
5.4,57542.3
5.66,56543.58
4.94,43706.32
5.35,45291.53
4.56,48537.07
3.62,34878.91
2.38,25495.0
3.68,33242.02
4.26,45227.56
6.37,64716.09
6.57,62501.11
4.8,47270.85
3.8,35980.88
2.74,31095.92
8.4,92350.12
2.8,27678.84
3.81,33861.93
4.72,46779.65
4.35,42939.23
4.04,40917.31
3.26,34972.56
0.87,19626.6
4.18,47476.93
3.9,31181.58
8.43,82517.85
2.0,21941.18
6.3,58808.39
10.05,96175.33
4.16,37264.05
2.87,29571.78
3.37,38277.56
5.46,54324.68
7.61,77083.0
4.04,47983.51
2.57,26464.22
5.53,61024.51
3.55,28535.28
3.5,26173.48
9.01,91882.42
5.84,59871.08
5.3,54328.08
7.77,82941.35
5.22,52097.05
5.9,64200.8
0.71,7734.32
7.87,74364.38
7.34,77877.57
4.17,33796.23
3.64,28413.28
4.89,56792.49
4.23,31575.43
6.96,80515.25
9.68,98776.69
4.48,41881.6
3.36,40195.74
5.14,50091.21
7.27,73053.06
6.11,60376.8
4.15,47995.26
5.79,59242.04
2.32,25504.76
8.05,78810.46
8.53,79661.9
8.07,83932.66
4.51,41894.27
3.04,31376.53
3.09,33418.03
-0.2,-2871.95
4.45,49337.19
5.0,47737.43
8.97,91216.91
7.17,74119.98
4.24,45138.9
8.77,81963.08
4.69,42258.15
5.46,48574.24
5.1,50623.07
7.92,85702.19
0.91,17916.31
3.13,32682.33
4.87,52165.29
4.59,50868.37
4.09,38502.58
6.58,63303.74
4.51,54428.1
1.83,26843.75
2.61,23945.16
4.22,46224.72
7.18,68213.43
4.67,43714.55
2.49,29582.94
6.47,63569.24
4.4,44331.35
5.24,50479.34
6.34,59814.28
7.18,78521.54
5.12,45232.0
5.73,56471.68
1.16,15857.94
7.18,68657.86
2.36,23692.28
3.79,46190.23
5.37,56708.44
4.97,50881.11
4.42,34499.72
5.88,57807.42
5.05,51041.8
6.21,61767.24
3.36,32500.9
5.22,51613.46
6.55,70563.53
4.5,46745.39
4.31,42222.06
5.93,63307.86
5.66,55333.45
7.26,77124.29
7.41,74891.32
5.76,53982.18
4.59,44281.07
3.69,30066.05
8.99,95129.07
4.24,38777.14
4.29,45735.44
4.67,47494.42
7.38,75143.54
4.44,45103.03
7.81,79616.78
7.03,65742.11
5.91,64416.4
2.15,17885.2
3.47,32156.72
5.48,52874.6
5.5,50929.55
4.08,36590.46
7.11,66725.87
8.06,83501.5
3.41,37546.61
4.8,47966.26
5.3,55417.31
1.02,8694.13
6.74,64015.29
5.69,52521.61
5.47,57812.36
3.59,30744.7
5.27,56849.96
5.21,42423.93
4.91,56204.26
7.9,83081.2
6.44,64967.27
5.83,50500.14
4.34,43716.52
6.9,65747.58
7.89,78091.79
6.06,56829.72
7.14,72871.32
4.07,44672.04
3.98,36075.34
4.74,56365.49
5.88,59161.96
5.86,59017.46
7.08,67996.36
3.63,40295.53
5.85,54637.64
4.25,41911.94
9.0,80816.76
5.54,45684.49
6.05,64543.82
6.4,73838.45
3.84,48371.1
1.83,19296.56
5.82,55302.96
6.37,58937.31
0.84,6139.91
2.73,28723.37
3.51,39866.21
2.76,27491.47
5.32,51106.42
5.82,55992.45
5.02,57386.6
6.26,54735.72
4.65,48087.34
6.16,68788.09
6.72,62169.83
4.86,59239.3
4.65,46159.21
3.96,39313.46
3.79,38081.12
6.03,56785.18
3.78,32877.74
3.41,30379.46
3.89,50321.24
6.5,65799.94
2.92,23150.89
4.64,46783.04
5.21,50083.22
9.57,98209.33
6.55,60481.95
2.42,26630.54
3.38,37422.73
2.36,28710.36
0.14,2312.0
9.28,99490.67
6.75,65914.17
4.93,44253.77
7.01,74225.92
7.13,73447.07
0.25,5677.11
5.69,55866.01
3.95,35248.81
5.36,44241.41
7.87,78161.79
3.72,41430.26
4.09,44286.29
4.38,40643.52
3.81,38273.84
8.5,82995.82
7.71,74811.03
3.19,32980.67
1.16,10401.14
6.78,73303.98
8.34,91486.16
5.21,48491.78
1.12,6452.13
3.52,39291.67
6.17,66877.19
3.45,29801.62
3.39,25091.86
4.03,46474.16
6.76,60774.99
4.0,35429.48
1.19,4834.27
7.37,82411.99
5.05,46636.8
5.0,47701.79
7.25,71929.85
7.53,69990.15
8.18,78405.46
3.17,25944.65
4.43,45420.4
